ID_REF,VALUE
235602_at,2.965458032
235603_at,3.685680972
235604_x_at,3.12770462
235605_at,3.069584473
235606_at,4.000220708
235607_at,4.002423368
235608_at,3.018422238
235609_at,5.45114967
235610_at,4.302811944
235611_at,3.312076872
235612_at,4.303557222
235613_at,3.373230025
235614_at,2.616534443
235615_at,6.982078072
235616_at,3.769772292
235617_x_at,2.980488446
235618_at,3.358682735
235619_at,3.007371225
235620_x_at,4.683350349
235621_at,3.061697005
235622_at,2.780837961
235623_at,3.383249771
235624_at,2.996117168
235625_at,5.933485489
235626_at,3.999378092
235627_at,3.194592159
235628_x_at,3.889550839
235629_at,4.636875613
235630_at,3.902084048
235631_at,4.77720246
235632_at,3.233157115
235633_at,2.763722579
235634_at,3.295781067
235635_at,4.336140169
235636_at,3.024360085
235637_s_at,3.229925833
235638_at,2.582050796
235639_at,3.326944861
235640_at,4.006354496
235641_at,2.891763561
235642_at,2.778009463
235643_at,2.768305424
235644_at,3.824823047
235645_at,3.736864657
235646_at,3.223692021
235647_at,5.483302997
235648_at,5.468895389
235649_at,4.275525194
235650_at,3.707918586
235651_at,2.247907208
235652_at,3.516398736
235653_s_at,3.680253968
235654_at,2.855678909
235655_at,2.089472778
235656_s_at,3.430336031
235657_at,3.166993556
235658_at,3.138394979
235659_at,4.14332597
235660_at,3.782430918
235661_at,4.680130455
235662_at,3.241524077
235663_at,2.738350375
235664_at,3.688019713
235665_at,2.625776843
235666_at,4.262858561
235667_at,3.448337264
235668_at,4.246792552
235669_at,2.484274108
235670_at,2.971787026
235671_at,3.297717132
235672_at,2.987658507
235673_at,3.429929911
235674_at,3.53911157
235675_at,4.639519381
235676_at,3.192235441
235677_at,3.759623492
235678_at,3.655693049
235679_at,3.208616601
235680_at,2.976161847
235681_at,3.021844975
235682_s_at,3.017605205
235683_at,2.729997158
235684_s_at,2.951130668
235685_at,4.852451994
235686_at,3.497490526
235687_at,4.655927436
235688_s_at,3.659699272
235689_at,6.766201682
235690_at,3.346632337
235691_at,2.689150555
235692_at,5.204200322
235693_at,3.386593832
235694_at,5.115156418
235695_at,3.175505824
235696_at,3.54770356
235697_at,3.376615353
235698_at,6.889289335
235699_at,2.660569421
235700_at,2.771940231
235701_at,2.828757055
235702_at,3.73243174
235703_at,3.032726261
235704_at,3.109724946
235705_at,3.715524747
235706_at,3.033456636
235707_at,4.595719938
235708_at,2.853401109
235709_at,3.829682607
235710_at,3.85210766
235711_at,4.139253383
235712_at,3.201951936
235713_at,4.145883447
235714_at,3.29278488
235715_at,3.130749715
235716_at,3.83546342
235717_at,3.346946257
235718_at,3.676295426
235719_at,3.758355073
235720_at,3.352590869
235721_at,4.414676698
235722_at,4.401169678
235723_at,4.461116023
235724_at,2.865673773
235725_at,4.802591871
235726_at,3.32898564
235727_at,3.660769473
235728_at,3.031295378
235729_at,3.951428383
235730_at,3.13359222
235731_at,2.349405319
235732_at,2.080688481
235733_at,4.75213156
235734_at,2.41415842
235735_at,3.007917314
235736_at,3.244636048
235737_at,6.267322601
235738_at,3.20368183
235739_at,3.888578597
235740_at,3.508900276
235741_at,2.690935472
235742_at,3.494042734
235743_at,2.781300664
235744_at,3.964750582
235745_at,3.274650012
235746_s_at,2.839852712
235747_at,5.106108418
235748_s_at,3.281619491
235749_at,5.159796917
235750_at,3.137584448
235751_s_at,2.146898914
235752_at,3.150072259
235753_at,4.267813398
235754_at,4.191142427
235755_at,2.234447119
235756_at,3.33438451
235757_at,3.047382505
235758_at,3.166329285
235759_at,5.575390407
235760_at,3.5742175
235761_at,2.967262611
235762_at,3.816644792
235763_at,2.154141279
235764_at,3.03444432
235765_at,3.184416023
235766_x_at,7.964137077
235767_x_at,9.618098179
235768_at,2.441333088
235769_at,2.228342132
235770_at,2.993999606
235771_at,3.740892302
235772_at,3.307681645
235773_at,3.549154945
235774_at,2.805581244
235775_at,3.885416177
235776_x_at,4.600124444
235777_at,3.251548242
235778_s_at,2.761355063
235779_at,4.264635004
235780_at,4.071578131
235781_at,2.940983295
235782_at,4.285867357
235783_at,4.117078423
235784_at,2.797359748
235785_at,3.030243979
235786_at,2.853573794
235787_at,3.058788018
235788_at,3.272407372
235789_at,2.873160909
235790_at,2.927884656
235791_x_at,6.013779268
235792_x_at,6.301854974
235793_at,4.217758053
235794_at,2.802649605
235795_at,2.559333399
235796_at,2.841407419
235797_x_at,2.648100729
235798_at,3.422974528
235799_at,3.269008722
235800_at,3.336687851
235801_at,4.374511075
235802_at,2.334340445
235803_at,3.389308122
235804_at,3.425937421
235805_at,2.77586247
235806_at,3.007008106
235807_at,2.624683922
235808_at,2.954405957
235809_at,3.205116993
235810_at,3.50703726
235811_at,2.704089028
235812_at,9.339784278
235813_at,2.429690764
235814_at,2.909807406
235815_at,3.410274155
235816_s_at,2.552550414
235817_at,3.460928643
235818_at,2.292924472
235819_at,3.778987224
235820_at,2.071358281
235821_at,3.635398762
235822_at,2.961740133
235823_at,3.747259538
235824_at,3.446806062
235825_at,2.850008394
235826_at,3.359335558
235827_at,3.280681517
235828_at,4.236139106
235829_at,2.922344815
235830_at,3.44932589
235831_at,2.999350261
235832_at,2.38695737
235833_at,3.341450427
235834_at,4.17058549
235835_at,2.791689591
235836_at,5.76527168
235837_at,4.173691925
235838_at,2.823493327
235839_at,3.230358851
235840_at,3.235951414
235841_at,2.52061409
235842_at,3.457510234
235843_at,2.990240202
235844_at,3.069565261
235845_at,3.166141812
235846_at,3.731067702
235847_at,3.531463116
235848_x_at,5.296628268
235849_at,2.916930356
235850_at,3.673436111
235851_s_at,3.146526996
235852_at,2.603912523
235853_at,2.471570311
235854_x_at,2.640615615
235855_at,3.151423766
235856_at,2.321007447
235857_at,4.29938744
235858_at,3.438108356
235859_at,3.282656977
235860_at,2.67365356
235861_at,2.942787312
235862_at,3.111834966
235863_at,5.47694727
235864_at,3.962447239
235865_at,3.041374796
235866_at,3.496220201
235867_at,3.202890708
235868_at,3.16496333
235869_at,3.125219525
235870_at,2.828143707
235871_at,2.632848183
235872_at,4.103548676
235873_at,2.400963131
235874_at,4.439949077
235875_at,2.713691786
235876_at,2.660606098
235877_at,2.581946691
235878_at,3.927140794
235879_at,3.885112095
235880_at,3.38217092
235881_at,2.305787573
235882_at,4.280251825
235883_at,2.891517587
235884_at,2.665052617
235885_at,2.679164402
235886_at,3.711209125
235887_at,3.257060273
235888_at,3.070615912
235889_at,3.897636354
235890_at,3.775247238
235891_at,2.955339166
235892_at,3.281684738
235893_at,3.672689432
235894_at,3.560900966
235895_at,2.534123439
235896_s_at,3.451550074
235897_at,3.137048482
235898_at,2.950305528
235899_at,2.919368976
235900_at,3.289809899
235901_at,2.90851252
235902_at,5.815753253
235903_at,3.716454508
235904_at,3.056067984
235905_at,2.833561945
235906_at,2.623298769
235907_at,5.509945831
235908_at,3.234614243
235909_at,3.046456845
235910_x_at,2.228915302
235911_at,3.328176801
235912_at,2.953546277
235913_at,3.337155526
235914_at,3.357461133
235915_at,3.345455448
235916_at,2.98633825
235917_at,4.735102846
235918_x_at,5.500881684
235919_at,4.942016508
235920_at,4.095460842
235921_at,3.09673205
235922_at,3.298361735
235923_at,3.742364442
235924_at,2.950137959
235925_at,3.041788966
235926_at,3.022108905
235927_at,3.578470654
235928_at,3.579023267
235929_s_at,2.958181942
235930_at,3.208415916
235931_at,4.715772835
235932_x_at,3.275024424
235933_at,2.131677428
235934_at,2.939084795
235935_at,3.010061604
235936_at,3.433442361
235937_at,2.509197892
235938_at,4.268364106
235939_at,4.313002908
235940_at,6.993374294
235941_s_at,3.267015826
235942_at,2.98231205
235943_at,2.432923871
235944_at,3.734875036
235945_at,2.948942977
235946_at,3.255843893
235947_at,2.561555302
235948_at,2.521102637
235949_at,3.763870116
235950_at,2.834243285
235951_s_at,2.616521202
235952_at,3.878160241
235953_at,3.361131967
235954_at,3.247241608
235955_at,2.576519435
235956_at,3.998647561
235957_at,3.246932694
235958_at,2.83285958
235959_at,2.566727188
235960_at,2.6094701
235961_at,3.155813999
235962_at,4.463764935
235963_at,2.318368669
235964_x_at,6.11488999
235965_at,2.823952299
235966_at,3.740214073
235967_at,3.706644672
235968_at,2.902370814
235969_at,3.592646752
235970_at,4.554771776
235971_at,2.507715347
235972_at,3.506001466
235973_at,3.034897608
235974_at,2.952395452
235975_at,2.673317567
235976_at,3.112063957
235977_at,2.745739182
235978_at,2.55738171
235979_at,3.023886149
235980_at,3.843228141
235981_at,2.685641982
235982_at,2.673320186
235983_at,2.986904572
235984_at,3.662143398
235985_at,3.832635645
235986_at,2.529101014
235987_at,2.387330523
235988_at,3.169827193
235989_at,3.345446128
235990_at,3.016937008
235991_at,2.800477034
235992_s_at,2.658214588
235993_at,3.51047918
235994_s_at,3.370949167
235995_at,2.303218612
235996_at,3.686937509
235997_at,3.853213853
235998_at,3.542241235
235999_at,2.654357658
236000_s_at,3.24426148
236001_at,3.129762049
236002_at,2.932327189
236003_x_at,2.565290573
236004_at,4.113116977
236005_at,2.492556201
236006_s_at,3.10522032
236007_at,3.405469605
236008_at,2.422081361
236009_at,3.338218066
236010_at,3.001232976
236011_at,2.570099657
236012_at,3.525396696
236013_at,2.353296518
236014_at,2.523242605
236015_at,2.856596686
236016_at,3.504731554
236017_at,3.254548033
236018_at,4.516992238
236019_at,3.606392604
236020_s_at,2.21908519
236021_at,3.192251742
236022_at,4.47541919
236023_at,3.73801852
236024_at,2.788071196
236025_at,3.239366574
236026_at,3.877681549
236027_at,5.440330558
236028_at,2.6488777
236029_at,3.133292595
236030_at,3.536333037
236031_x_at,2.662862415
236032_at,3.345180333
236033_at,3.279790916
236034_at,2.879676417
236035_at,3.416519517
236036_at,4.303926993
236037_at,2.582269098
236038_at,3.577916547
236039_at,2.708680251
236040_at,3.263523255
236041_at,3.304317099
236042_at,3.228820891
236043_at,3.2305541
236044_at,2.845091932
236045_x_at,2.505975245
236046_at,4.221579194
236047_at,2.481812068
236048_at,3.016271987
236049_at,4.085730722
236050_at,3.608217825
236051_at,2.702150172
236052_at,3.676953996
236053_at,2.998864156
236054_at,2.715851901
236055_at,3.177029636
236056_s_at,2.658189325
236057_at,3.833721865
236058_at,3.095975709
236059_at,3.051562957
236060_at,3.666251833
236061_at,2.94643632
236062_at,3.114740053
236063_at,3.00421072
236064_at,3.843582184
236065_at,2.707775459
236066_at,3.296064508
236067_at,2.982479131
236068_s_at,2.945293797
236069_at,3.149923864
236070_at,3.491107691
236071_at,2.738943363
236072_at,3.667067917
236073_at,3.238902559
236074_at,2.786216947
236075_s_at,5.15911655
236076_at,3.158482919
236077_at,3.724730654
236078_at,4.087306107
236079_at,3.875553413
236080_at,2.86307635
236081_at,2.291905421
236082_at,2.904040393
236083_at,2.91414541
236084_at,2.97021715
236085_at,2.867519017
236086_at,2.869986116
236087_at,4.007138312
236088_at,2.909530161
236089_at,3.215367314
236090_at,3.94669448
236091_at,2.906747616
236092_at,3.191305004
236093_at,3.094699364
236094_at,2.637355334
236095_at,2.584408263
236096_at,2.323802535
236097_at,3.438563314
236098_at,3.132851906
236099_at,2.737249612
236100_at,2.903708952
236101_at,2.962254571
236102_at,2.357804051
236103_at,2.599789101
236104_at,3.704930753
236105_at,3.162993794
236106_at,4.029624841
236107_at,3.623110956
236108_at,4.042490519
236109_at,3.156983956
236110_at,3.975485704
236111_at,2.675830607
236112_at,2.494470135
236113_at,2.681831686
236114_at,3.523654595
236115_at,6.350785186
236116_at,3.329623985
236117_at,3.301658208
236118_at,3.559442301
236119_s_at,3.606679665
236120_at,2.824453273
236121_at,3.243401251
236122_at,3.155773494
236123_at,3.169832607
236124_at,4.05897543
236125_at,2.585139734
236126_at,4.239849455
236127_at,3.926971216
236128_at,3.947586203
236129_at,9.599898289
236130_at,2.602073066
236131_at,2.949542532
236132_at,5.078099423
236133_x_at,2.871994784
236134_at,3.273568063
236135_at,2.808023083
236136_at,3.485431454
236137_at,3.536084067
236138_at,3.518656757
236139_at,2.89455159
236140_at,4.92959459
236141_at,2.669490021
236142_at,2.837899527
236143_at,2.727353819
236144_at,3.495786489
236145_at,2.604874905
236146_at,3.588514964
236147_at,3.010900414
236148_at,2.930221755
236149_at,3.433127685
236150_at,2.722665219
236151_at,3.358955476
236152_at,2.791695118
236153_at,2.994179087
236154_at,3.456041065
236155_at,5.473938278
236156_at,2.685296219
236157_at,2.453587924
236158_at,2.773625592
236159_x_at,2.942598855
236160_at,5.265841365
236161_at,3.192850958
236162_at,2.198135469
236163_at,2.542003871
236164_at,3.031497104
236165_at,3.417082671
236166_at,2.693559541
236167_at,2.53742041
236168_at,2.392924196
236169_at,2.609002237
236170_x_at,4.994370701
236171_at,2.840679318
236172_at,2.730923783
236173_s_at,2.862645145
236174_at,2.349463759
236175_at,3.954846445
236176_at,3.229407074
236177_s_at,2.862631027
236178_at,3.526092152
236179_at,8.422141643
236180_at,2.909639768
236181_at,3.023703721
236182_at,3.352578119
236183_at,2.28266874
236184_at,2.268322077
236185_at,2.397046608
236186_x_at,3.158997726
236187_s_at,2.438244861
236188_s_at,2.503994636
236189_at,3.086314456
236190_at,3.025165852
236191_at,2.40807967
236192_at,7.150613934
236193_at,3.627098648
236194_at,6.235131781
236195_x_at,3.31759495
236196_at,4.539542744
236197_at,3.355705223
236198_at,2.15965341
236199_at,2.486709029
236200_at,3.016815689
236201_at,2.774215765
236202_at,3.396867869
236203_at,2.770384497
236204_at,3.454490333
236205_at,2.432010882
236206_at,2.547470952
236207_at,3.098205955
236208_at,3.935864843
236209_at,3.066923306
236210_at,2.645321289
236211_at,2.760126338
236212_at,3.028251142
236213_at,2.558705729
236214_at,3.044798482
236215_at,3.068537946
236216_at,3.335749493
236217_at,5.218193497
236218_at,2.478104468
236219_at,3.169970763
236220_at,2.240944159
236221_at,2.601040773
236222_at,3.351029174
236223_s_at,5.163918059
236224_at,4.240068281
236225_at,2.638905987
236226_at,2.966006278
236227_at,3.749668247
236228_at,2.230544625
236229_at,4.33388999
236230_at,2.585261995
236231_at,3.524935164
236232_at,4.095814173
236233_at,3.942839138
236234_at,2.222302328
236235_at,3.266325574
236236_at,3.51106186
236237_at,3.161967432
236238_at,2.833556171
236239_at,3.476823408
236240_at,4.02475399
236241_at,3.243142998
236242_at,3.207921574
236243_at,4.410535432
236244_at,2.934014372
236245_at,2.385335847
236246_x_at,2.751573853
236247_at,3.873353987
236248_x_at,5.798915666
236249_at,9.545699914
236250_at,3.589763335
236251_at,3.679314413
236252_at,2.581681973
236253_at,2.653821206
236254_at,4.618494362
236255_at,3.292249741
236256_at,2.55178476
236257_at,3.277492466
236258_at,3.417721181
236259_at,6.385016837
236260_at,2.917678584
236261_at,3.270780585
236262_at,2.638286721
236263_at,3.466247907
236264_at,2.777154538
236265_at,4.975661373
236266_at,3.79305912
236267_at,3.673986288
236268_at,5.495850295
236269_at,3.732486404
236270_at,2.850963946
236271_at,3.027666582
236272_at,3.371468648
236273_at,3.89444275
236274_at,3.669196352
236275_at,4.992964055
236276_at,2.519912329
236277_at,2.500385835
236278_at,4.669510222
236279_at,3.385608668
236280_at,2.309575003
236281_x_at,4.231280246
236282_at,3.691600476
236283_x_at,7.433164645
236284_at,2.935762912
236285_at,3.296805132
236286_at,3.106049369
236287_at,2.541153622
236288_at,3.056136175
236289_at,3.19151112
236290_at,3.469932295
236291_at,3.895551753
236292_at,3.135327122
236293_at,2.670612767
236294_at,3.368614119
236295_s_at,2.743076237
236296_x_at,3.594048148
236297_at,3.445909253
236298_at,3.000837565
236299_at,2.915584991
236300_at,3.305191006
236301_at,2.498709586
236302_at,3.407997071
236303_at,3.07279757
236304_at,2.620318846
236305_at,3.134884774
236306_at,2.355423857
236307_at,2.914833045
236308_at,3.011378649
236309_x_at,4.387216217
236310_at,2.853935032
236311_at,3.067438946
236312_at,3.708834257
236313_at,2.925388557
236314_at,3.310657599
236315_at,2.875913483
236316_at,2.962370963
236317_at,3.054665041
236318_x_at,3.581882988
236319_at,3.524927738
236320_at,2.613558175
236321_at,5.14061819
236322_at,3.431423797
236323_at,2.643539638
236324_at,2.200941801
236325_at,3.627078775
236326_at,2.542508207
236327_at,2.761782768
236328_at,3.175101866
236329_at,2.980071623
236330_at,3.03988294
236331_at,2.574560683
236332_at,3.022519379
236333_at,2.549531686
236334_at,3.059117902
236335_at,1.852100609
236336_at,2.508068329
236337_at,2.275300715
236338_at,2.768242993
236339_at,2.564275224
236340_at,3.168119015
236341_at,2.553921571
236342_at,2.935819943
236343_at,2.847582419
236344_at,4.224460528
236345_at,5.30235095
236346_at,4.345328914
236347_at,3.65163897
236348_at,3.209498482
236349_at,2.067512098
236350_at,3.769106733
236351_at,2.921723656
236352_at,3.394556056
236353_at,2.826087485
236354_at,2.090300914
236355_s_at,2.889975911
236356_at,4.753089976
236357_at,3.398821485
236358_at,3.126623458
236359_at,3.132001205
236360_at,3.093768349
236361_at,5.325170968
236362_at,3.053685377
236363_at,3.227722186
236364_at,4.270361837
236365_at,2.695665261
236366_at,2.853208177
236367_at,3.468658882
236368_at,2.868088583
236369_at,3.972994657
236370_at,2.980139042
236371_s_at,3.781929308
236372_at,4.342007526
236373_at,3.062239513
236374_at,2.806908105
236375_at,3.19730595
236376_at,2.770471684
236377_at,2.976933801
236378_at,2.272379908
236379_at,3.112704819
236380_at,3.435888359
236381_s_at,5.187314712
236382_at,3.133987544
236383_at,3.006866717
236384_at,4.327481197
236385_at,3.016922627
236386_at,2.412457301
236387_at,3.485281809
236388_at,5.021784463
236389_x_at,3.529989252
236390_at,2.83204677
236391_at,2.70797911
236392_at,2.77629261
236393_at,3.623564444
236394_at,2.81060467
236395_at,2.878518007
236396_at,3.69860529
236397_at,3.354349124
236398_s_at,2.627188597
236399_at,2.485041658
236400_at,3.500564943
236401_at,2.82195909
236402_at,4.537274695
236403_at,2.440214102
236404_at,3.216274761
236405_at,2.740777079
236406_at,3.531098624
236407_at,2.305490288
236408_at,2.780641209
236409_at,2.789400864
236410_x_at,2.621871709
236411_at,3.97359665
236412_at,2.789273852
236413_at,3.397526274
236414_at,2.857973772
236415_at,2.515497403
236416_at,3.434013159
236417_at,2.636206357
236418_at,2.717389395
236419_at,2.618449288
236420_s_at,6.60063985
236421_at,3.129666467
236422_at,3.235882034
236423_at,2.519301745
236424_at,3.211077798
236425_at,3.312103051
236426_at,3.168810717
236427_at,2.417065961
236428_at,2.904965736
236429_at,4.259945325
236430_at,2.682032242
236431_at,3.089969455
236432_at,2.749582787
236433_at,3.226553587
236434_at,2.418700466
236435_at,2.878732468
236436_at,3.406395963
236437_at,2.928549672
236438_at,3.289246401
236439_at,3.25962322
236440_at,2.623596819
236441_at,3.365404769
236442_at,4.35194554
236443_at,2.284719163
236444_x_at,2.673309565
236445_at,2.763174257
236446_at,3.942580331
236447_at,3.241699157
236448_at,2.253070616
236449_at,3.607958011
236450_at,2.303118619
236451_at,2.929423859
236452_at,3.455523244
236453_at,4.813120038
236454_at,3.400040479
236455_at,3.058022039
236456_at,3.132299859
236457_at,3.611898294
236458_at,3.524403852
236459_at,2.949294738
236460_at,3.313877414
236461_at,2.810218514
236462_at,2.220910524
236463_at,4.34267944
236464_at,2.919861976
236465_at,2.79141992
236466_at,3.045011359
236467_at,2.959262448
236468_at,2.99442694
236469_at,2.754995775
236470_at,3.651520844
236471_at,5.492349811
236472_at,3.62183894
236473_at,3.311890445
236474_at,3.266028097
236475_at,3.479548531
236476_at,4.119743225
236477_at,3.940168866
236478_at,2.896039182
236479_at,3.256097042
236480_at,3.632920075
236481_at,3.011038965
236482_at,2.761137079
236483_at,3.449337572
236484_at,3.177424189
236485_at,3.677297461
236486_at,3.974021248
236487_at,6.328371415
236488_s_at,7.96111071
236489_at,2.913134426
236490_at,3.249671934
236491_at,2.877551528
236492_at,3.795726955
236493_at,2.892996626
236494_x_at,4.571358271
236495_at,2.787497343
236496_at,3.603306051
236497_at,3.256978266
236498_s_at,3.09490905
236499_at,4.248790926
236500_at,3.143244303
236501_at,2.928193666
236502_at,3.189988649
236503_at,3.907949036
236504_x_at,2.943351802
236505_at,2.536492775
236506_at,4.629909643
236507_at,4.179998587
236508_at,3.445356373
236509_at,2.971706056
236510_at,3.141897657
236511_at,3.22820412
236512_at,2.541284679
236513_at,3.065924694
236514_at,3.724482761
236515_at,4.70428976
236516_at,3.066572891
236517_at,2.249712619
236518_at,2.885502129
236519_at,2.154426777
236520_at,2.974577172
236521_at,3.224617239
236522_at,3.056900497
236523_at,2.27324225
236524_at,2.907773127
236525_at,2.662232848
236526_x_at,4.024857404
236527_at,3.562828509
236528_at,2.885744775
236529_at,3.787819702
236530_at,3.647962008
236531_at,3.563154259
236532_at,2.937980459
236533_at,4.89776671
236534_at,2.799348815
236535_at,4.670845356
236536_at,3.914026103
236537_at,3.697447313
236538_at,2.286238339
236539_at,2.284637222
236540_at,2.651813298
236541_at,3.483303237
236542_at,2.610815638
236543_at,2.752741965
236544_at,2.899594939
236545_at,3.068529262
236546_at,3.81088192
236547_at,2.404569374
236548_at,2.573831044
236549_x_at,2.181215205
236550_s_at,2.644014007
236551_at,3.107836747
236552_at,3.142550624
236553_at,2.75484388
236554_x_at,3.099956279
236555_at,3.305788241
236556_s_at,2.482932965
236557_at,3.63723087
236558_at,2.50156407
236559_at,2.320128339
236560_at,2.891894903
236561_at,2.900170165
236562_at,3.795933736
236563_at,2.679372129
236564_at,2.742977872
236565_s_at,9.789755247
236566_at,2.896101056
236567_at,3.109624854
236568_at,4.255777028
236569_at,3.21221526
236570_at,3.387207561
236571_at,2.984141693
236572_at,2.519018749
236573_at,2.515438393
236574_at,3.719299726
236575_at,3.10121151
236576_at,2.212194423
236577_at,3.442813409
236578_at,3.337421694
236579_at,2.619542517
236580_at,3.367797443
236581_at,2.88297564
236582_at,2.785788201
236583_at,3.119441341
236584_at,3.126592498
236585_at,3.058684571
236586_at,3.155381679
236587_at,2.63811685
236588_at,3.07804148
236589_at,3.033717176
236590_at,2.971189525
236591_at,3.583250323
236592_at,2.95392153
236593_at,3.55945262
236594_at,5.488005944
236595_at,2.628035205
236596_at,3.037233305
236597_at,2.549200084
236598_at,3.007769461
236599_at,2.989219528
236600_at,5.17713783
236601_at,2.795961884
236602_at,2.864702687
236603_at,3.223837864
236604_at,4.078740543
236605_at,3.02574093
236606_at,3.621426018
236607_at,3.290036597
236608_at,2.715778305
236609_at,3.506094791
236610_at,3.170427952
236611_at,4.548073806
236612_at,2.906317609
236613_at,3.660893882
236614_at,3.02058871
236615_at,3.338814898
236616_at,2.758309512
236617_at,2.653866875
236618_at,2.629105921
236619_at,2.632727405
236620_at,4.947001282
236621_at,2.764269924
236622_at,3.610610649
236623_at,3.607978422
236624_at,3.264943718
236625_at,3.53874695
236626_at,3.681809606
236627_at,2.582108827
236628_at,2.93468917
236629_at,3.292674409
236630_at,3.367519271
236631_at,2.592341177
236632_at,3.688417984
236633_at,2.656445571
236634_at,3.655368108
236635_at,4.818286093
236636_at,3.014711851
236637_at,2.637293218
236638_at,2.754187068
236639_at,2.239138796
236640_at,5.532701148
236641_at,4.842328744
236642_at,3.662044226
236643_s_at,3.82390497
236644_at,2.299635602
236645_at,3.425126059
236646_at,3.80663749
236647_at,3.247412343
236648_at,4.615924926
236649_at,3.769229393
236650_at,2.772208046
236651_at,3.106650649
236652_at,2.636820333
236653_at,3.621846678
236654_s_at,3.25182037
236655_at,2.914492821
236656_s_at,8.410309624
236657_at,4.029881829
236658_at,3.398834551
236659_x_at,2.97565451
236660_at,2.532754812
236661_at,2.645858849
236662_at,3.188583762
236663_at,2.443983933
236664_at,3.535423139
236665_at,3.209567095
236666_s_at,2.825183996
236667_at,3.537046068
236668_at,3.095001798
236669_at,3.169687804
236670_s_at,3.251780035
236671_at,3.614345762
236672_at,2.97726027
236673_at,3.071502236
236674_at,3.470358302
236675_at,3.236025162
236676_at,2.516872161
236677_at,3.218784237
236678_at,3.028203229
236679_x_at,3.757341866
236680_at,3.57723776
236681_at,3.08485622
236682_at,2.833490413
236683_at,3.189080994
236684_at,2.688486748
236685_at,3.20673741
236686_at,3.305808785
236687_at,3.521035421
236688_at,3.840642661
236689_at,3.552172158
236690_at,3.003589733
236691_at,2.998081622
236692_at,4.085413538
236693_at,2.896802513
236694_at,2.679722193
236695_at,4.148095708
236696_at,2.754067881
236697_at,3.001829433
236698_at,3.76938762
236699_at,2.926853759
236700_at,3.331789111
236701_at,2.96912505
236702_at,4.447768961
236703_at,2.961504448
236704_at,4.39592178
236705_at,2.360371433
236706_at,2.975139109
236707_at,2.947870581
236708_at,2.913569467
236709_at,3.463631907
236710_at,2.90443869
236711_at,2.683024194
236712_at,3.291268379
236713_at,3.699006739
236714_at,2.997296935
236715_x_at,6.4285705
236716_at,5.191034899
236717_at,2.565312264
236718_at,5.967187721
236719_at,3.631027281
236720_at,2.606614536
236721_at,3.540335812
236722_at,3.489013666
236723_at,3.154725409
236724_at,2.661237025
236725_at,2.761539431
236726_at,2.375904527
236727_at,2.110788066
236728_at,3.055233955
236729_at,2.803061391
236730_at,3.391540399
236731_at,2.347724197
236732_at,2.886290053
236733_at,2.968884301
236734_at,2.747521391
236735_at,2.929598826
236736_at,3.751644088
236737_at,3.671921192
236738_at,2.93990361
236739_at,2.027611773
236740_at,2.672261476
236741_at,2.956671685
236742_at,3.221984416
236743_at,2.570884494
236744_at,3.198354336
236745_at,3.41764453
236746_at,3.59586008
236747_at,3.151775467
236748_at,2.990508758
236749_at,3.982162788
236750_at,3.14846664
236751_at,2.94873772
236752_at,3.297938499
236753_at,3.456598017
236754_at,3.169363804
236755_at,3.014898819
236756_at,2.893800914
236757_at,3.009067419
236758_at,3.275877878
236759_at,2.897174162
236760_at,3.123024725
236761_at,2.8649705
236762_at,3.326136274
236763_at,2.535377571
236764_at,3.057418599
236765_at,2.453523039
236766_at,3.085595812
236767_at,2.875828132
236768_at,2.375674951
236769_at,4.031356641
236770_at,3.242661224
236771_at,2.6380072
236772_s_at,3.071044562
236773_at,3.039296797
236774_at,2.682241506
236775_s_at,3.446512254
236776_at,3.487849418
236777_at,3.161359285
236778_at,3.142817853
236779_at,2.545912178
236780_at,3.136879792
236781_at,2.621479992
236782_at,3.593847182
236783_at,3.301009674
236784_s_at,3.564875435
236785_at,2.607546638
236786_at,2.742394734
236787_at,3.218199252
236788_at,2.723647603
236789_at,3.094065902
236790_s_at,2.573435356
236791_at,2.541640721
236792_at,2.597582683
236793_at,2.23714995
236794_at,3.555318461
236795_at,3.409970883
236796_at,2.737463368
236797_at,2.845688601
236798_at,7.243661352
236799_at,2.880994721
236800_at,3.115540335
236801_at,3.146542623
236802_at,3.664316076
236803_at,3.598035194
236804_at,3.450266211
236805_at,2.345017978
236806_at,2.666793165
236807_at,3.254377343
236808_at,3.583560298
236809_at,2.926302088
236810_at,2.855677778
236811_at,2.828291831
236812_at,3.025360696
236813_at,4.252141022
236814_at,6.177910704
236815_at,2.694272057
236816_at,3.911355146
236817_at,3.68240425
236818_at,2.826449931
236819_at,3.02472962
236820_at,3.138891833
236821_at,2.818652802
236822_at,2.343776845
236823_at,3.03030004
236824_at,3.010874548
236825_at,2.851953456
236826_at,3.375499535
236827_at,2.350468399
236828_at,3.723118191
236829_at,3.391902376
236830_at,4.113221253
236831_at,10.04165617
236832_at,3.514361733
236833_at,2.780911844
236834_at,4.843751313
236835_at,3.021713954
236836_at,3.590907565
236837_x_at,3.553177521
236838_at,2.388833774
236839_at,3.536152543
236840_at,2.46411419
236841_at,5.265329736
236842_at,3.026447522
236843_at,3.476749232
236844_at,2.825705267
236845_at,3.899019484
236846_at,2.911173057
236847_at,3.806835816
236848_s_at,3.019074406
236849_at,3.526000363
236850_at,2.539336458
236851_x_at,3.36694672
236852_at,3.430817417
236853_at,3.028332847
236854_at,2.940074351
236855_at,3.254250858
